idref,score,geom
n00017,5,0,010100002004120000ED777297CE906140DF28C302A99D4340
n00018,5,0,010100002004120000171E45E7469161400A1CBFA6BDA64340
n00020,5,0,010100002004120000C5B4CAA722916140225514AFB29A4340
n00021,5,0,0101000020041200004BA0D2D2669161404D987A27B0994340
n00022,5,0,01010000200412000010B3F226DA916140271422E010A44340
n00023,5,0,010100002004120000EC94FDA9E78D6140C3A5194119AC4340
n00024,5,0,010100002004120000A2ABBE04788D614047B0CCB62EAC4340
n00025,5,0,01010000200412000072A83A3FE09261407B754474BEA54340
n00027,5,0,010100002004120000EF0797E9328F6140DA9486753EAB4340
n00028,5,0,010100002004120000C3A5BE8726916140186C34CA44A64340
n00029,5,0,010100002004120000F808EBB5CF916140579CC5E63EA84340
n00030,5,0,010100002004120000C09C3468C39161403AE7A7380EA94340
n00031,5,0,0101000020041200002CFA9EECC19161401F189BB1C3A94340
n00032,5,0,01010000200412000020706E5DBB9161403B0CF7DBE8A54340
n00033,5,0,01010000200412000018C5BCD8C5916140DFC4909C4CA64340
n00034,5,0,010100002004120000B4B8B53BDA8F614070A1E1838DA24340
n00035,5,0,010100002004120000131D13739A8F61403703B749A0A14340
n00036,5,0,0101000020041200006CA862748A8F6140CD4BB49A64A24340
n00040,5,0,010100002004120000DB28FC63EB8161402013848659EE4340
n00042,5,0,0101000020041200008D11E4FBBD7F6140B2518CE20BF04340
n00043,5,0,0101000020041200006B2D27FCED7F6140D4BC3ECE8FEF4340
n00044,5,0,010100002004120000F94212075A7F61406C89A6FD20F14340
n00045,5,0,010100002004120000D9EE7959AE7F61403A24B55032F14340
n00046,5,0,0101000020041200000516C094C1826140B2F677B647F34340
n00047,5,0,01010000200412000084C190306782614082209B3F01F34340
n00048,5,0,0101000020041200003C05AF4CAE80614028B3E66CA60C4440
n00049,5,0,0101000020041200003EFBDBAF4C826140199293895B074440
n00050,5,0,010100002004120000E2DC706986826140C0CA468C43054440
n00051,5,0,01010000200412000029BAE46E86826140C727092EFB054440
n00052,5,0,01010000200412000007F7B9907D826140211C5833D7054440
n00053,5,0,01010000200412000078F17EDC7E8261408003A4479D054440
n00054,5,0,0101000020041200001217DBFF1B8061402F96D86B300D4440
n00055,5,0,0101000020041200008751103C7E7F6140A9CF1FE4060D4440
n00056,5,0,0101000020041200003B9226397B886140C5A810340B244440
n00057,5,0,010100002004120000D9092FC1698861403ADE2E4503234440
n00058,5,0,010100002004120000005C24480081614086257909A9294440
n00059,5,0,010100002004120000D783EE37FF806140E173CC1E0D2B4440
n00061,5,0,0101000020041200002CC0D2542A8161401372EF2B20254440
n00062,5,0,010100002004120000CAF154D1698261403ABB6BBF6B234440
n00063,5,0,01010000200412000079B6A228EB97614000CD7BF722284440
n00065,5,0,010100002004120000BBC5B24FB6976140A3B1F677B6294440
n00067,5,0,010100002004120000D464C6DBCA976140EC0F392284294440
n00070,5,0,010100002004120000CB37914FFE986140EB8F300C581E4440
n00072,5,0,010100002004120000FAF9A534D19861406C7E575FB8204440
n00074,5,0,010100002004120000A4271BC5A89861400B067C235F224440
n00088,5,0,01010000200412000041CB040D0783614067CA98CCC2DF4340
n00089,5,0,010100002004120000927FC1C951836140E3E13D0796DF4340
n00090,5,0,010100002004120000D0FBB5ABC68361405788580E3EE04340
n00106,5,0,0101000020041200000F362B91BA826140E393A9DD0AD74340
n00111,5,0,0101000020041200003B996EC875836140CC423BA759DB4340
n00112,5,0,010100002004120000397CD289448361401635F33F54DB4340
n00134,5,0,0101000020041200008A3F8A3A738761404942C7B370C34340
n00136,5,0,01010000200412000027BEDA51DC846140FE09D39C61D24340
n00138,5,0,010100002004120000E050532690906140036CF6F69DB34340
n00139,5,0,01010000200412000031BF89D72B926140B6604E756DB04340
n00140,5,0,01010000200412000087ED388F149261403683AE3374B84340
n00141,5,0,0101000020041200001D82F45E469361405C8242F3EFBB4340
n00142,5,0,010100002004120000E4439AC254916140BC0919236DB54340
n00144,5,0,0101000020041200000F23298E28936140301812E62CB54340
n00145,5,0,010100002004120000D393E81B07926140BEE9A7493ACD4340
n00146,5,0,010100002004120000A7800FB9B4916140187AC4E8B9CC4340
n00147,5,0,0101000020041200001DC5DE307692614023D0AAE001CC4340
n00148,5,0,010100002004120000AC826275359261406CD7DF6D39CC4340
n00149,5,0,010100002004120000AB460AC09A936140FEED57A604CB4340
n00151,5,0,0101000020041200005C49E13047926140B19D94EE53D34340
n00152,5,0,010100002004120000D28E1B7EB79261404CBB3DAD47E84340
n00153,5,0,010100002004120000C52CC59FF2926140FD7D10131EDF4340
n00154,5,0,01010000200412000014BA0155129761408E27DDF181DA4340
n00156,5,0,01010000200412000016D22BAF2697614006D9B27C5DD94340
n00157,5,0,010100002004120000EC9227FFC9966140BDB89E3248D84340
n00158,5,0,01010000200412000088C965ED40976140A50AEB6B02DA4340
n00160,5,0,010100002004120000E2EF726C989161409BC69BA15D284440
n00161,5,0,0101000020041200009C5A6C49BD916140F55A1A097E2A4440
n00162,5,0,01010000200412000085CE6BECD28E6140D656EC2FBB234440
n00165,5,0,010100002004120000F140AE1E01916140C870862C1C234440
n00166,5,0,010100002004120000FEED57A684926140164CA198611E4440
n00170,5,0,010100002004120000F7D0990FA395614023C0E95DBC1B4440
n00172,5,0,0101000020041200003C32569B7F8F614024E131F268234440
n00175,5,0,0101000020041200000264E8D8C1916140D014956824244440
n00176,5,0,010100002004120000230AD2310C9361407B3EB95CB32B4440
n00177,5,0,0101000020041200007D0CB155DD926140CCD24ECDE51C4440
n00178,5,0,010100002004120000EFEDF19DB392614055E12AAAD91B4440
n00179,5,0,010100002004120000CEB6E402A190614058117F5E02B64340
n00181,5,0,0101000020041200006D4782BA528F61404602B27C02BD4340
n00182,5,0,0101000020041200008F650B527A8F614059C16F438CBD4340
n00183,5,0,010100002004120000D944C1E7628F614068F5C42929B44340
n00184,5,0,0101000020041200002954DC5D8C8A6140624B8FA67ACD4340
n00185,5,0,010100002004120000788DA72FD587614018CFA0A17FC64340
n00187,5,0,01010000200412000033CB54779B896140540DB1B096C64340
n00188,5,0,0101000020041200000AF65FE7E68F61402C21698187BA4340
n00189,5,0,0101000020041200000A5E995CB18F6140932E47D96CBB4340
n00190,5,0,0101000020041200000360973CF98F61404B8C0A41B3BD4340
n00191,5,0,01010000200412000079358AF6028F61407229F8B715BC4340
n00192,5,0,0101000020041200008BEBCEC901906140B2E0D97976BF4340
n00193,5,0,010100002004120000B0AA5E7E678F61408F899466F3B84340
n00194,5,0,010100002004120000593D1691178E6140C5104AA995BE4340
n00195,5,0,010100002004120000EACF7EA4C88D614011024DDFC6BF4340
n00196,5,0,0101000020041200002F490AD1468D6140D2B71677CDBF4340
n00197,5,0,0101000020041200005DD5A3BA0A936140AA32422E27C14340
n00198,5,0,01010000200412000055FC3ACB07936140BAB99D222CC04340
n00199,5,0,010100002004120000FCF95BA7F69261408BF61D68AAC14340
n00200,5,0,0101000020041200003A39E8B7948F6140F1E31E0192B94340
n00201,5,0,0101000020041200002211644E618F6140E35DE45421B94340
n00202,5,0,010100002004120000C91A9A575A8F614078FB62A538B94340
n00203,5,0,01010000200412000038FF0AF4248F6140BFFD6FDBADBB4340
n00204,5,0,010100002004120000007CA64DCB896140EA697693CEC24340
n00207,5,0,010100002004120000CA45C6B4008D6140DB0EB2D1DEC44340
n00208,5,0,010100002004120000D200DE02498E6140FD9A51989CB74340
n00209,5,0,0101000020041200001E9727C6688E61406439AEEBBCB54340
n00210,5,0,0101000020041200005EBBB4E1708B6140187728AF3AB84340
n00211,5,0,0101000020041200005A34F8563F8C6140F695AC2FB7BC4340
n00215,5,0,0101000020041200003E03EACDE88B6140F21DA10B8FC44340
n00216,5,0,01010000200412000004C8D0B1437D614061DD787764FB4340
n00217,5,0,0101000020041200008F73F629E27B614042CB5FC6B9FD4340
n00218,5,0,0101000020041200001629DE120A7C61404A6D985764FC4340
n00219,5,0,010100002004120000970B4BF2527E614041142752F5F24340
n00220,5,0,01010000200412000070B8EA950D7E614011B8BFC469F34340
n00221,5,0,010100002004120000313D06D0D47D61402A24F48EAEF34340
n00223,5,0,01010000200412000095FDA9A7057A61404BF4E8FCCAF94340
n00224,5,0,010100002004120000C577BD8FFE7D61409DF4BEF1B5F54340
n00225,5,0,010100002004120000A95D5D5FB57D61404F948444DAF74340
n00226,5,0,0101000020041200009E4B27C83E7961409F8EC70C54FA4340
n00227,5,0,01010000200412000086ED821C6F786140022B8716D9FB4340
n00228,5,0,010100002004120000103BF82E0A7D614035481C0D3BF44340
n00229,5,0,010100002004120000F407B941A38E61403B641415BB874340
n00230,5,0,01010000200412000098929B97399061404CE94FD1479A4340
n00234,5,0,0101000020041200008ADA47B85A8F61408F3287495D8E4340
n00235,5,0,01010000200412000043BA8E27F88E61400CDF0C480C974340
n00236,5,0,01010000200412000046C6B4801A9261407F77E1BD59934340
n00239,5,0,0101000020041200004F7F51DD778261408B074AC09EF54340
n00240,5,0,010100002004120000C652245F09836140CE65B49FD6F44340
n00241,5,0,010100002004120000F7D91203EE826140B5FB5580EFF34340
n00242,5,0,010100002004120000B1D183CC9F836140A030CD19F6F84340
n00243,5,0,01010000200412000086B24BAFA8836140549742D609F94340
n00245,5,0,01010000200412000040B09932E683614074FA30314CF94340
n00246,5,0,010100002004120000D2CEC4CF9A826140349996FD5FF74340
n00247,5,0,0101000020041200005D8AABCA7E7E61402269DC4026024440
n00248,5,0,010100002004120000340EF5BB70826140B3F798FEDBF94340
n00250,5,0,01010000200412000023AFBD0588816140B54478C59D184440
n00251,5,0,010100002004120000DEA2DD3271806140121B875517184440
n00252,5,0,0101000020041200003FB3DAB23282614058AEB7CD54184440
n00253,5,0,01010000200412000088DBFC1A6480614019FD0D7FF2174440
n00254,5,0,0101000020041200002ECBD765F8806140BA5400E720194440
n00255,5,0,010100002004120000D926158DB580614020A11CBBFA194440
n00256,5,0,0101000020041200008BCEE8FDB5806140A2235E43151A4440
n00257,5,0,01010000200412000065EBCF349784614083A62556461D4440
n00258,5,0,0101000020041200006C2810D103836140D1E57228E8184440
n00261,5,0,010100002004120000B02C87CCCB876140B0308EDB791B4440
n00262,5,0,0101000020041200007A466CC15C886140A9CD4939A91B4440
n00263,5,0,010100002004120000498E2A79EB806140D0697121EA1A4440
n00264,5,0,0101000020041200006EF6AC103B816140AE85B4215A194440
n00266,5,0,010100002004120000868A1645F4806140E04499B2781C4440
n00267,5,0,0101000020041200009C51F35532896140F0DB10E335064440
n00268,5,0,010100002004120000F66A36457689614080947DFC4A084440
n00269,5,0,010100002004120000B14F00C58889614099582AB9D4074440
n00274,5,0,010100002004120000CC16FF2D378C6140829774EF3C204440
n00275,5,0,01010000200412000027929ED8398C614067CD340642114440
n00276,5,0,01010000200412000053EA92710C8C6140D9BFA1A64C0F4440
n00294,5,0,01010000200412000099AB30C77C836140D9A326B0EFB84340
n00298,5,0,0101000020041200002BECB3141A866140F7E39B12B5984340
n00300,5,0,010100002004120000E8667FA01C896140191648F542A54340
n00301,5,0,0101000020041200000830760C19826140F2182F27B2B44340
n00306,5,0,0101000020041200001E62CD122E8D614082B9275998994340
n00307,5,0,0101000020041200009F80DC342C8D61400D688E5143994340
n00308,5,0,01010000200412000039B5334C2D8D61401BF4A5B73F9C4340
n00310,5,0,010100002004120000876A4AB24E8E61409DF6949C13B04340
n00311,5,0,010100002004120000D662A6A3D28C614045CFD2BAB2AB4340
n00313,5,0,010100002004120000F7AE415F7A8E6140CB5E002BD1A34340
n00315,5,0,010100002004120000889A8D3A9F7F6140F6CA619C64F04340
n00317,5,0,010100002004120000DD13DA28A18261407665BC523B0C4440
n00318,5,0,010100002004120000EFE76F9D5A8661400A6EFF2504D24340
n00319,5,0,010100002004120000435C94345A7D61406FA0C03BF9FB4340
n00320,5,0,010100002004120000F4A3E194F97D61403E1E9F35E4F64340
n00321,5,0,010100002004120000EB5B412ECC926140C8F5A56DB2884340
n00323,5,0,010100002004120000A0CC9AB3D9916140708802C7AF934340
n00324,5,0,010100002004120000642AB3F71882614059750C7ED1174440
n00327,5,0,0101000020041200009E3935E1A88F6140ABF875960FBE4340
n00329,5,0,01010000200412000034B33B49DF81614061962CDD13EE4340
n00330,5,0,010100002004120000CC61F71D438961401D588E9081DA4340
n00331,5,0,0101000020041200002AF40BC09090614007793D9814B44340
n00332,5,0,010100002004120000C9247E20D4906140B515FBCBEEB64340
n00333,5,0,0101000020041200005EDFE23C777E614020144A157BF34340
n00334,5,0,010100002004120000A2DA96B7D97C6140BD31A94654F64340
n00335,5,0,010100002004120000C79E3D97A98E61401B13622EA9884340
n00336,5,0,010100002004120000D7851F9C4F876140EA18A1E9361A4440
n00337,5,0,01010000200412000080FDC68D918661403A60B24C1A1A4440
n00338,5,0,0101000020041200007144AD1F518F6140B0A6576F79A04340
n00340,5,0,0101000020041200008F7FB09D798E61407C3C3E6BC8874340
n00341,5,0,01010000200412000086996CF2CA91614076114B6F24A84340
n00343,5,0,010100002004120000C4488A236A9261409A3EE02648A74340
n00346,5,0,0101000020041200007FC39F3C478A61409B3347FBC4954340
n00347,5,0,010100002004120000E4A08499F68D61404236DABB50984340
n00348,5,0,010100002004120000CEE0EF17338D6140E7A6727F9A984340
n00349,5,0,010100002004120000F522241C04946140CB7A7B212E984340
n00351,5,0,0101000020041200004F97207E198E614016623FD532984340
n00352,5,0,010100002004120000EAD4F088A58E6140A2693F08B7874340
n00001,11,0,010100002004120000DC55FE6BAF7461401711209E80F14140
n00011,11,0,0101000020041200005A6A18995B766140D7C9CFFC20FF4140
n00013,11,0,010100002004120000309C6B9861766140D4B1EF2F27FD4140
n00016,11,0,0101000020041200008C907010A37661400CF1FE2E22FA4140
n00018,11,0,010100002004120000F1D58EE25C76614069CB14CEC9FD4140
n00028,11,0,010100002004120000ED3257618E7561401EE626C522FB4140
n00039,11,0,010100002004120000063BB47E697461402C7DE882FAF94140
n00044,11,0,0101000020041200001557957D177361404E2844C021EF4140
n00049,11,0,010100002004120000728687D5C473614050F5D0E39CED4140
n00050,11,0,010100002004120000324CB7361E74614078F17EDC7EEB4140
n00052,11,0,0101000020041200005053CBD6FA726140BE3C539E2FF64140
n00053,11,0,010100002004120000D86C9B98A47261408264F0E65FF64140
n00054,11,0,01010000200412000066F6798CB2726140BDD584FE53F64140
n00058,11,0,010100002004120000F6515788D87161403E2B1F381DF74140
n00061,11,0,0101000020041200006852544718736140D13FC1C58AF74140
n00063,11,0,010100002004120000600322C4D5736140858EC29A6FF34140
n00069,11,0,010100002004120000EF3CF19CAD7361400DFD135CACF44140
n00074,11,0,01010000200412000050BC6F2174746140EC037FAE6CEF4140
n00077,11,0,0101000020041200009ACDE3305874614003F4B171B3EB4140
n00078,11,0,010100002004120000B9FE5D9F797461402AEE2E06C5EB4140
n00079,11,0,010100002004120000C0A84995CD756140F2D654713EED4140
n00080,11,0,010100002004120000C1A8A44E407661402786E464E2EC4140
n00081,11,0,0101000020041200006F67BA324376614090A0F831E6ED4140
n00088,11,0,0101000020041200008CBD175F747361404F0D8F58E6FA4140
n00092,11,0,010100002004120000C910114853746140546694788AF64140
n00095,11,0,0101000020041200008F17D2E1617361405385F53581F64140
n00096,11,0,01010000200412000099B3E32B26736140768DF1BCAFF74140
n00102,11,0,010100002004120000DDCDF8637F75614080ACF1E379EE4140
n00116,11,0,010100002004120000F46679C3A27061404D028A4798ED4140
n00117,11,0,010100002004120000B47EE9A3C26F614099373DDE9AED4140
n00118,11,0,01010000200412000056EB692C46706140906EDFFEB7EE4140
n00119,11,0,010100002004120000FFB5172C30706140E1C84D1E60EF4140
n00121,11,0,01010000200412000049B31E6393706140EBB76576CCEC4140
n00124,11,0,010100002004120000B2B96A9E637161404BD86D066EF04140
n00135,11,0,010100002004120000E4EDADED12726140E670523D3E194240
n00137,11,0,0101000020041200007AB427378079614009E23C9CC0F34140
n00142,11,0,010100002004120000FED7B969F378614096F32098FEEE4140
n00143,11,0,010100002004120000E7B9CF3BDF7861407FD93D7958F04140
n00144,11,0,01010000200412000022BB1CC0EC78614008B0236992EF4140
n00147,11,0,010100002004120000D10A671290796140A910340B59F14140
n00148,11,0,010100002004120000C6979A4EBC786140EA1A779494F74140
n00151,11,0,01010000200412000034846396FD7961407555455D10EF4140
n00152,11,0,010100002004120000C0907AF4AB7961408C63C9C111F14140
n00153,11,0,010100002004120000A52A12B81A7A61404B3FE1ECD6F14140
n00154,11,0,010100002004120000A82105AADA796140CF96BDB6C8F14140
n00157,11,0,0101000020041200005DFE43FA2D7861408CF1063D40F64140
n00158,11,0,010100002004120000814875F0027A61408495AF7037F34140
n00160,11,0,0101000020041200007707C25F5D7961401146FD3F98F84140
n00162,11,0,01010000200412000096CE8767897A6140E807BF1E5DF14140
n00169,11,0,010100002004120000FABE6EC78A7861409555229A8AF34140
n00170,11,0,01010000200412000002EBDDC4F57861405A4CC7F720F34140
n00172,11,0,0101000020041200004BE5ED0827716140B1A140440FFF4140
n00173,11,0,0101000020041200000AEC7B1E6D7061407066AA16C7FF4140
n00177,11,0,010100002004120000B3356CA5E1716140A31DDC42FC004240
n00179,11,0,010100002004120000498C54CE4D7161406AD95A5F240F4240
n00184,11,0,0101000020041200008AAF7614E7716140DAE8F75855114240
n00186,11,0,010100002004120000D305ABA0987461407A75E9BA4B0E4240
n00187,11,0,010100002004120000D53CEC2A497461400CAB1D6A80184240
n00190,11,0,010100002004120000D04C8B559E746140632BC313D50F4240
n00191,11,0,0101000020041200008B709351E57461406D42B51C43124240
n00192,11,0,010100002004120000AA2B9FE5397B61404A2E5ADB6FF14140
n00193,11,0,0101000020041200009A8125B2EA7A614090B7014466F14140
n00194,11,0,010100002004120000F924C165DF7A614085ECBC8DCDEE4140
n00195,11,0,010100002004120000AAE683AFB97B61400D47A17609F44140
n00198,11,0,010100002004120000F89C05EB497C6140B82638503BF04140
n00201,11,0,0101000020041200001184752D6B7661404533AA679C104240
n00203,11,0,010100002004120000CE893DB48F76614050B28B587A094240
n00207,11,0,010100002004120000BFE0890FA272614003DB77FB62054240
n00210,11,0,010100002004120000C344285B49766140A4B217C04A094240
n00211,11,0,010100002004120000416898350C75614007BD923F73074240
n00212,11,0,0101000020041200007AEC1D24FA74614043FC68DDAB054240
n00213,11,0,010100002004120000D337C4D3C67561408C193CA7B4084240
n00214,11,0,01010000200412000035689E120676614090204BD52C0B4240
n00217,11,0,010100002004120000243CEB643A75614013E6875B4F094240
n00219,11,0,01010000200412000020C720C15E756140E215D22BAF0C4240
n00221,11,0,010100002004120000EC191DEBFD6D61407AD278D8FAF04140
n00224,11,0,0101000020041200003F81C17F446D6140CFC364051AEF4140
n00227,11,0,01010000200412000009D7EDFDD76D6140B4B8B53B5AEE4140
n00232,11,0,0101000020041200004BE7C3B3846E6140ED44EE8E31F14140
n00236,11,0,010100002004120000ED99CA47F76D61400107A348ADE94140
n00237,11,0,01010000200412000008889345AB6D61405DA9C2FA9AED4140
n00238,11,0,01010000200412000018B325AB226D614098405B1833ED4140
n00240,11,0,01010000200412000054DE33B7276D6140308A79B18BF14140
n00242,11,0,01010000200412000090D6BDBACF6A61407B3A0D07F81C4240
n00243,11,0,01010000200412000057998466326C61404FE042C307124240
n00244,11,0,010100002004120000D1D5B1A5626B61408DE843BC1A174240
n00245,11,0,01010000200412000032795E85AF6C6140056C0723F6114240
n00246,11,0,010100002004120000C608F2FDDE6B6140A7295D5551154240
n00247,11,0,0101000020041200004F8358ECA5696140D33659FED7144240
n00248,11,0,01010000200412000010A7DDF9CF6C614037774F79CF164240
n00249,11,0,0101000020041200009C0B6D4A036D6140398BCD7D28114240
n00250,11,0,010100002004120000FE21A23D436D61408A1AF1097E104240
n00251,11,0,010100002004120000E0505326506B614076B5262724204240
n00252,11,0,01010000200412000093533BC3D46B6140A9B6E56DB61C4240
n00254,11,0,010100002004120000822C55B3586A61404BCF4FCCD5134240
n00255,11,0,01010000200412000033E609DF966A6140FE710C12EC0D4240
n00256,11,0,0101000020041200004018D3A7706A6140C029070EC30D4240
n00257,11,0,0101000020041200000890A163476B61400450317326144240
n00258,11,0,0101000020041200005F9445061E6C6140F8A177CF260F4240
n00259,11,0,010100002004120000A8FA3A15156A61405DCDF055E1104240
n00260,11,0,01010000200412000034CD85DB6B6D61400D93043CC4174240
n00261,11,0,01010000200412000083B8173DDC6C614092770E65A8134240
n00262,11,0,010100002004120000DDAE3CED556D6140BA3203F0AA134240
n00263,11,0,010100002004120000718E3A3AAE6B6140E699F27C61144240
n00264,11,0,010100002004120000CE3637A6676A6140DB6333D131164240
n00265,11,0,010100002004120000089A852CC16B6140DB1FDE29D3124240
n00266,11,0,01010000200412000043D0871D3C6A6140943DF83F76124240
n00267,11,0,010100002004120000BB3F83F2E36C614089DD2D7F74144240
n00268,11,0,010100002004120000B6204A6A976C61400DC0AB8A15154240
n00269,11,0,010100002004120000BE70427CFB6A614089EC832C0B134240
n00270,11,0,010100002004120000EF6BC94F8F6C614029B5728AE9134240
n00271,11,0,01010000200412000046031D52316D6140E9633E20D0184240
n00272,11,0,010100002004120000042CA85E6D6B6140AB7823F3C80E4240
n00273,11,0,0101000020041200007054B82F316A6140D4AF1985C9154240
n00274,11,0,010100002004120000B6C1E4A1CA6C6140CEDDAE97A6114240
n00276,11,0,010100002004120000C170AE61866D6140395FECBDF8104240
n00277,11,0,010100002004120000EEFF88CB166C6140C18F6AD8EF1B4240
