gmlid,idref,area,fixed,lat,lon
n00750,172028964,13,50,35.703827,139.7620713
n00751,4558018990,13,1,35.7297066,139.7517505
n00752,5966336656,13,50,35.7332317,139.7530696
n00753,null,13,0,35.7332589,139.7503809
n00754,null,13,0,35.7188154,139.7230502
n00755,5823200126,13,1,35.7320921,139.7406872
n00756,1966501634,13,50,35.7378283,139.7120187
n00757,695995442,13,50,35.7292031,139.7242164
n00758,5939949989,13,50,35.7272563,139.7175507
n00759,5217141749,13,50,35.7271095,139.7167004
n00760,null,13,0,35.7340639,139.727726
n00761,1973600294,13,50,35.7350489,139.6940604
n00762,null,13,0,35.7555282,139.7406821
n00763,2558175750,13,50,35.7825578,139.7272423
n00764,5645448448,13,50,35.7479795,139.7527135
n00765,null,13,0,35.7583053,139.7259904
n00766,4127871215,13,1,35.7647385,139.7170324
n00767,1986177363,13,50,35.7689971,139.7316232
n00768,null,13,0,35.7741417,139.7079941
n00769,1986155228,13,50,35.786754,139.7156515
n00770,null,13,0,35.748701,139.7308819
n00771,null,13,0,35.7399001,139.7241064
n00772,null,13,0,35.7410017,139.7530712
n00773,5687607932,13,1,35.7425084,139.762602
n00774,663856068,13,50,35.7609496,139.7317981
n00775,1962215811,13,50,35.7678663,139.7291607
n00776,null,13,0,35.7862319,139.6936937
n00777,null,13,0,35.7619649,139.7436269
n00778,1417894930,13,1,35.6970362,139.8036377
n00779,null,13,0,35.6898954,139.8068934
n00780,155035355,13,1,35.6940047,139.8155487
n00781,1352041874,13,50,35.7001981,139.8014352
n00782,null,13,0,35.7021655,139.8055308
n00783,4411043372,13,50,35.6900872,139.7970897
n00784,581969911,13,50,35.7010951,139.8091411
n00785,3122257133,13,50,35.7014179,139.8162446
n00786,null,13,0,35.7280684,139.8247649
n00787,null,13,0,35.71518,139.8278753
n00788,null,13,0,35.7213185,139.8260145
n00789,null,13,0,35.723988,139.8298975
n00790,null,13,0,35.722902,139.8231816
n00791,null,13,0,35.728846,139.8250148
n00792,null,13,0,35.7346506,139.8182098
n00793,5121958660,13,50,35.7037928,139.7988301
n00794,1352143854,13,1,35.7025689,139.8025732
n00795,null,13,0,35.7068468,139.8300977
n00796,4991803712,13,1,35.6940862,139.7930152
n00797,1970575621,13,50,35.6923826,139.7971849
n00798,1417894903,13,50,35.6946664,139.7959603
n00799,391134829,13,1,35.6282449,139.7118933
n00800,6382209214,13,1,35.6288142,139.697094
n00801,null,13,0,35.6238656,139.678654
n00802,6259927904,13,1,35.6305822,139.6834316
n00803,null,13,0,35.6455529,139.6996477
n00804,1963708679,13,50,35.6411012,139.6863056
n00805,null,13,0,35.6302417,139.6999437
n00806,1975174933,13,1,35.6421803,139.7007764
n00807,1902855094,13,50,35.650336,139.6846376
n00808,442128600,13,50,35.6121152,139.6890602
n00809,442128603,13,50,35.6157013,139.6837779
n00810,442128601,13,50,35.6129963,139.6867723
n00811,1963719282,13,50,35.6255621,139.669961
n00812,1971991246,13,50,35.6220196,139.6669187
n00813,null,13,0,35.6244406,139.6877024
n00814,1870089877,13,1,35.6218811,139.6821675
n00815,442128613,13,50,35.6194013,139.6788022
n00816,1962488006,13,50,35.6348993,139.7136771
n00817,null,13,0,35.6256003,139.6948751
n00818,null,13,0,35.6216735,139.7001153
n00819,442128645,13,50,35.6083548,139.6728076
n00820,1879948471,13,1,35.7302009,139.3808184
n00821,1487793924,13,50,35.6872219,139.4147665
n00822,null,13,0,35.720821,139.4199883
n00823,2420600441,13,50,35.7275159,139.4183768
n00824,676131769,13,1,35.7247354,139.3997734
n00825,997384901,13,1,35.6876081,139.4087577
n00826,2420666007,13,1,35.7031019,139.4146281
n00827,null,13,0,35.7259393,139.3885426
n00828,null,13,0,35.7205519,139.4154913
n00829,null,13,0,35.7208299,139.4115646
n00830,3174331661,13,1,35.6978167,139.4009722
n00831,4571655254,13,50,35.69149,139.3961219
n00832,3404946528,13,1,35.7304194,139.5998982
n00833,1966359414,13,50,35.7428102,139.6320289
n00834,1969344254,13,50,35.7441925,139.6294328
n00835,1961116405,13,50,35.7228169,139.5704395
n00836,675753477,13,50,35.7316071,139.5769875
n00837,534295935,13,50,35.7634467,139.665587
n00838,805890350,13,50,35.7460019,139.6269544
n00839,1125911380,13,50,35.7565524,139.6218816
n00840,1967693157,13,50,35.7612072,139.6204562
n00841,1985776665,13,50,35.7576675,139.6203756
n00842,null,13,0,35.7490869,139.61678
n00843,1967685274,13,50,35.7481583,139.6177903
n00844,null,13,0,35.7558925,139.6491382
n00845,194543778,13,50,35.7549064,139.6473245
n00846,673375396,13,50,35.7394325,139.5883532
n00847,null,13,0,35.7629453,139.580366
n00848,672430704,13,1,35.7641963,139.5880449
n00849,673594799,13,50,35.7745615,139.585695
n00850,2973068661,13,50,35.7707576,139.5870812
n00851,1966335788,13,50,35.7492536,139.6200019
n00852,1966343269,13,50,35.7538389,139.6087567
n00853,null,13,0,35.75788,139.6365472
n00854,null,13,0,35.7564171,139.6366032
n00855,679442988,13,50,35.7423921,139.5741448
n00856,1966267945,13,50,35.735226,139.6144035
n00857,4974340231,13,50,35.7382601,139.6660612
n00858,1966469906,13,50,35.7317305,139.6593465
n00859,1968097802,13,50,35.7332204,139.6611159
n00860,1966461644,13,50,35.7354162,139.6584284
n00861,1962205777,13,50,35.7631419,139.6682672
n00862,2127120756,13,50,35.7596608,139.6510066
n00863,null,13,0,35.6715808,139.8568678
n00864,null,13,0,35.7495638,139.7830025
n00865,null,13,0,35.7113936,139.4523235
n00866,null,13,0,34.0648818,139.4829089
n00867,null,13,0,35.690096,139.6128707
n00868,null,13,0,35.6139237,139.6589916
n00869,null,13,0,35.78659,139.3070062
n00870,null,13,0,35.7710785,139.8105346
n00871,null,13,0,35.7151121,139.7986104
n00872,null,13,0,35.7068508,139.7906145
n00873,3053749593,13,1,35.5431804,139.4688752
n00874,1741396273,13,50,35.6715977,139.4194783
n00875,null,13,0,35.6653751,139.3703024
n00876,null,13,0,35.709427,139.7530587
n00877,616936835,13,1,35.7065289,139.8065806
n00878,2433990824,13,50,35.7912298,139.2199055
n00879,5122133875,13,1,35.7271511,139.8678851
n00880,5731532303,13,50,35.7497062,139.8795351
n00881,565475683,13,50,35.7630466,139.8638148
n00882,604252872,13,50,35.6794228,139.8616651
n00883,1961422956,13,50,35.7115149,139.8939314
n00884,null,13,0,35.712405,139.8639947
n00885,5128503134,13,1,35.7019578,139.8260376
n00886,1515172690,13,50,35.6561245,139.7395597
n00887,2977915666,13,1,35.6469879,139.7238738
n00888,329593718,13,50,35.6428469,139.7336703
n00889,595689985,13,50,35.7374902,139.7718685
n00890,595678672,13,50,35.73618,139.7681129
n00891,591327850,13,50,35.7507062,139.7516254
n00892,null,13,0,35.6981472,139.4290776
n00893,1485650477,13,1,35.6868328,139.4411339
n00894,297253572,13,50,35.6332524,139.5714185
n00895,null,13,0,35.6915011,139.5692144
n00896,1559944778,13,50,35.6507802,139.7070592
n00897,null,13,0,35.7320238,139.4399117
n00898,122524482,13,50,35.7229186,139.4978707
n00899,null,13,0,35.704658,139.3838621
n00900,null,13,0,35.6919054,139.725174
n00901,835879282,13,1,35.6954148,139.5984888
n00902,1815527849,13,50,35.698327,139.6543509
n00903,485610250,13,50,35.6819982,139.6450356
n00904,1851219673,13,50,35.6396513,139.6820893
n00905,null,13,0,35.6223899,139.6558127
n00906,598390652,13,50,35.6702714,139.6241875
n00907,6315387890,13,1,35.639588,139.6315414
n00908,null,13,0,35.6139687,139.6462536
n00909,297275202,13,1,35.6044879,139.6504123
n00910,1903443635,13,1,35.6277064,139.6769345
n00911,null,13,0,35.6308983,139.6714029
n00912,null,13,0,35.7789894,139.5158906
n00913,3937071761,13,1,35.734259,139.5281689
n00914,4972920491,13,1,35.6982517,139.7510596
n00915,null,13,0,35.6807881,139.7414651
n00916,7161544252,13,50,35.6883163,139.7355417
n00917,5334831346,13,50,35.785011,139.7633486
n00918,2878119217,13,50,35.7828067,139.7789599
n00919,6741661336,13,50,35.7490522,139.7966415
n00920,593807310,13,1,35.7764157,139.8391328
n00921,6612497250,13,50,35.7655172,139.8022929
n00922,4977302114,13,50,35.7919675,139.8028188
n00923,566686483,13,50,35.649772,139.4505555
n00924,1990915695,13,50,35.5473249,139.7871127
n00925,null,13,0,35.539163,139.7920563
n00926,2415463939,13,1,35.5796461,139.7205802
n00927,null,13,0,35.5471864,139.725303
n00928,2119285657,13,50,34.782627,139.3874074
n00929,null,13,0,35.6625509,139.7848948
n00930,1135043291,13,50,35.7095447,139.6719615
n00931,1679959702,13,1,35.7225502,139.6560419
n00932,2208314069,13,50,35.6509024,139.536485
n00933,1679137161,13,50,35.65268,139.5614906
n00934,null,13,0,35.7528096,139.432103
n00935,2442955821,13,1,35.7427024,139.4364712
n00936,null,13,0,35.6621222,139.3099668
n00937,299360892,13,50,35.6632037,139.3372061
n00938,2218258522,13,50,35.6576618,139.2813721
n00939,2120307165,13,50,35.6625713,139.3519761
n00940,null,13,0,35.6477269,139.2940422
n00941,1078812024,13,1,35.7584258,139.6933669
n00942,5108866127,13,1,35.745509,139.7016844
n00943,null,13,0,35.7430751,139.7026236
n00944,null,13,0,35.7490599,139.7144072
n00945,null,13,0,35.6094276,139.7157818
n00946,4271676606,13,1,35.6033096,139.7408634
n00947,4577450618,13,50,35.6698152,139.495029
n00948,null,13,0,35.6705221,139.5045223
n00949,1282865873,13,1,35.6669593,139.5166056
n00950,1977838662,13,50,35.7562187,139.371856
n00951,null,13,0,35.7414245,139.3935233
n00952,3912198439,13,50,35.7413909,139.4039518
n00953,2163557765,13,50,35.7068825,139.5333594
n00954,1177105253,13,50,35.7102044,139.7239134
n00955,5604958189,13,50,35.7299225,139.7227144
n00956,2708154291,13,1,35.7272661,139.681645
n00957,1968103056,13,50,35.7291744,139.6785407
n00958,null,13,0,35.7718672,139.7330327
n00959,null,13,0,35.7085054,139.8149684
n00960,null,13,0,35.7224242,139.8186767
n00961,2004496812,13,1,35.7311705,139.8150107
n00962,null,13,0,35.6304301,139.7017694
n00963,2536602662,13,50,35.7189449,139.4421128
n00964,4573129918,13,50,35.69231,139.3933558
n00965,3937038959,13,1,35.7232073,139.5742803
n00966,null,13,0,35.7486112,139.6685464
n00967,672577589,13,50,35.7737967,139.5910624
n00968,5042307459,13,1,35.7260019,139.6414393
n00969,684361420,13,50,35.7496191,139.5796256
n00970,994933573,13,50,35.7316461,139.6148102
n00971,3688718078,13,1,35.7675714,139.6521174
n00972,3688718077,13,1,35.7677077,139.6514322
n00973,4448573055,13,1,35.5197166,139.484964
n00974,null,13,0,35.77734,139.6762845
n00975,null,13,0,35.7157358,139.8107373
n00001,3343400604,14,1,35.5289245,139.3205759
n00002,5587816221,14,50,35.529756,139.3103247
n00003,289445760,14,1,35.5293387,139.3294815
n00004,289445748,14,1,35.5252575,139.3257693
n00005,3281338353,14,1,35.5228165,139.3458649
n00006,2706616951,14,50,35.5259392,139.2918149
n00007,293590479,14,50,35.5322017,139.2779759
n00008,2610959128,14,50,35.4725249,139.2894923
n00009,1746694024,14,50,35.4204038,139.4238986
n00010,5261147659,14,50,35.4248598,139.4251817
n00011,5255988447,14,50,35.4440764,139.4237183
n00012,2973838811,14,50,35.4194323,139.4527154
n00013,null,14,0,35.4432183,139.4422433
n00014,2279710592,14,50,35.4376517,139.4290667
n00015,171499230,14,50,35.4298494,139.4318341
n00016,255203622,14,50,35.4333242,139.4363617
n00017,2253949323,14,50,35.4425968,139.4243882
n00018,5591227521,14,100,35.4507778,139.429907
n00019,692030507,14,1,35.4647733,139.4302433
n00020,526804962,14,50,35.439772,139.4467225
n00021,1282653201,14,1,35.3902267,139.3369844
n00022,531067673,14,50,35.4019018,139.3432491
n00023,5083551654,14,50,35.4125489,139.3326919
n00024,5259762325,14,50,35.3941894,139.3220334
n00025,5083178952,14,1,35.3952298,139.2891404
n00026,5618364368,14,100,35.4214057,139.2949569
n00027,5100589852,14,1,35.3901825,139.278234
n00028,1808848552,14,100,35.405262,139.3159265
n00029,5083514015,14,50,35.4015938,139.3071318
n00030,2061624311,14,50,35.4011264,139.3055602
n00031,5470481821,14,50,35.3947103,139.3054615
n00032,5338362229,14,50,35.3847497,139.316477
n00033,546952109,14,50,35.2283587,139.6827375
n00034,5584080730,14,50,35.2737587,139.678839
n00035,4428808321,14,50,35.2538472,139.7097463
n00036,5585707523,14,50,35.3174909,139.6316107
n00037,5584078338,14,50,35.2317759,139.6795144
n00038,5584059447,14,50,35.2344266,139.6783043
n00039,380128304,14,50,35.2258871,139.7000191
n00040,3849035449,14,50,35.2305131,139.7042623
n00041,3837636454,14,50,35.2278255,139.7017126
n00042,1712857861,14,1,35.2264491,139.7142146
n00043,5584078328,14,100,35.2619021,139.6538339
n00044,5584059427,14,50,35.2538912,139.6721124
n00045,5584078329,14,50,35.2532021,139.675683
n00046,5584059444,14,50,35.2412677,139.6801698
n00047,5584059445,14,50,35.2382355,139.6805216
n00048,5468913269,14,50,35.2684259,139.6836025
n00049,5468915621,14,50,35.2654999,139.6897329
n00050,2001984358,14,50,35.2348578,139.6533808
n00051,5590105984,14,50,35.2386515,139.6977194
n00052,5584059450,14,50,35.2718969,139.6719259
n00053,1778928573,14,1,35.2688427,139.6703675
n00054,5584080724,14,50,35.2497615,139.6808941
n00055,5584059430,14,50,35.2467616,139.6848374
n00056,5585646384,14,50,35.2994356,139.6284137
n00057,5468912100,14,50,35.282619,139.6682567
n00059,5584080723,14,50,35.2633158,139.6489248
n00060,5468889568,14,50,35.2073451,139.6168024
n00061,5468892225,14,50,35.2249881,139.6263341
n00062,5468887986,14,50,35.1970178,139.6683953
n00063,5468908583,14,50,35.2928086,139.6337207
n00064,5584078332,14,50,35.2324578,139.6951705
n00065,4385405601,14,1,35.2770697,139.6773732
n00066,2779348288,14,1,35.2631108,139.7157763
n00067,5584059442,14,50,35.2271882,139.6509229
n00068,5584078128,14,100,35.2222726,139.642685
n00069,5585707522,14,50,35.2741197,139.682922
n00070,5584059433,14,50,35.2107568,139.6857324
n00071,4434895236,14,50,35.2175694,139.692663
n00072,5590108521,14,50,35.4788875,139.5118608
n00073,3256628206,14,50,35.4835658,139.5274917
n00074,3256628201,14,1,35.4795838,139.5361814
n00075,3256628203,14,50,35.4817661,139.5328293
n00076,409258745,14,50,35.4726717,139.544046
n00077,297139424,14,50,35.5011337,139.4906781
n00078,2878095587,14,1,35.4960079,139.5020491
n00079,5468950157,14,50,35.4959266,139.5352137
n00080,5274706206,14,1,35.479258,139.5588804
n00081,1815886139,14,50,35.4495143,139.5134105
n00082,5590108522,14,50,35.488836,139.5421215
n00083,2849899166,14,50,35.4873846,139.5236852
n00084,3261289769,14,1,35.4870376,139.5204157
n00085,1973421356,14,1,35.4613859,139.5125895
n00086,1784664280,14,1,35.4670273,139.5057402
n00087,2849899190,14,1,35.4591613,139.541528
n00088,5468727786,14,100,35.4049388,139.6200675
n00089,5601949821,14,50,35.4181882,139.6141639
n00090,2876157156,14,50,35.4212906,139.6247202
n00091,5601949522,14,50,35.4230242,139.6228334
n00092,5156499958,14,50,35.3677858,139.613763
n00093,5585710625,14,50,35.3751849,139.610084
n00094,5338854674,14,1,35.3713821,139.6117272
n00095,5612567121,14,1,35.3659013,139.6118252
n00096,2207908848,14,50,35.3938467,139.6146081
n00097,5468730632,14,50,35.4160303,139.632329
n00098,212363615,14,50,35.3900918,139.6159457
n00099,212363619,14,50,35.3906459,139.6156172
n00100,5657697254,14,100,35.391233,139.6153289
n00101,5468731463,14,50,35.4173183,139.6377567
n00102,5586013807,14,50,35.3834176,139.596699
n00103,5585710626,14,50,35.3843009,139.5922703
n00104,5586013355,14,50,35.3712014,139.5991947
n00105,4258286593,14,1,35.3612608,139.5502084
n00106,4625433470,14,1,35.3709696,139.5502128
n00107,624003703,14,1,35.3589874,139.5783945
n00108,5585710622,14,50,35.3529433,139.5800986
n00109,5585711222,14,50,35.3430835,139.5819594
n00110,4973091807,14,1,35.3710263,139.5650222
n00111,5548147524,14,1,35.3806557,139.5368737
n00112,289176424,14,1,35.3740671,139.5438859
n00113,5585707524,14,50,35.3463442,139.6094952
n00114,386733976,14,1,35.3611843,139.6468646
n00115,386733978,14,1,35.3611589,139.6495276
n00116,2005861035,14,1,35.3429966,139.636263
n00117,3112490793,14,50,35.3805632,139.6307946
n00118,5585711221,14,50,35.3297075,139.5946118
n00119,5586013354,14,50,35.3353052,139.6242734
n00120,5611882562,14,100,35.3612165,139.6222217
n00121,390175621,14,1,35.3784786,139.639258
n00122,386733973,14,1,35.376774,139.6400329
n00123,339907765,14,1,35.3635197,139.630303
n00124,386735041,14,50,35.34578,139.6480539
n00125,1668573054,14,1,35.3515612,139.6277595
n00126,5468920841,14,50,35.325459,139.6204271
n00127,5468922728,14,50,35.326263,139.6203339
n00128,5257641098,14,50,35.3689673,139.5006223
n00129,289959592,14,1,35.3905675,139.5106382
n00130,290157938,14,50,35.3708187,139.5008765
n00131,5257641097,14,50,35.3717473,139.5020551
n00132,289139389,14,1,35.3821204,139.5242842
n00133,275379825,14,50,35.3912238,139.5271477
n00134,5350161439,14,100,35.3740662,139.5081318
n00135,268167150,14,50,35.398132,139.5368513
n00136,290090328,14,50,35.3828065,139.5008153
n00137,279502701,14,1,35.4172382,139.547488
n00138,null,14,0,35.4331006,139.5584547
n00139,279541071,14,1,35.4023121,139.5519656
n00140,279541062,14,1,35.401342,139.5564179
n00141,298246530,14,50,35.4281122,139.5714796
n00142,5350169458,14,100,35.4199082,139.5615771
n00143,2802971364,14,50,35.4285509,139.5407916
n00144,292391359,14,1,35.4088298,139.5641582
n00145,307389615,14,50,35.3988203,139.5690573
n00146,292233070,14,1,35.4160811,139.5732778
n00147,5585707525,14,50,35.3783571,139.5798218
n00148,5585710623,14,50,35.3677218,139.5815143
n00149,5586013806,14,50,35.3747326,139.5899812
n00150,5585710624,14,100,35.3663861,139.5876535
n00151,292233065,14,1,35.4003771,139.5892927
n00152,5338854697,14,1,35.3941191,139.5993945
n00153,5468717238,14,50,35.3923054,139.5828517
n00154,3116015161,14,1,35.3826872,139.5757965
n00155,3104931447,14,50,35.3821484,139.5743171
n00156,5468705249,14,50,35.3793998,139.5701508
n00157,307559636,14,1,35.4967523,139.6164321
n00158,5591202925,14,50,35.5420569,139.627571
n00159,5591202729,14,50,35.5529199,139.6118853
n00160,5591697946,14,100,35.5507871,139.6164773
n00161,5591202728,14,50,35.5494901,139.6212426
n00162,297164355,14,50,35.5222693,139.6382713
n00163,340888482,14,50,35.507067,139.6020621
n00164,307439231,14,50,35.5095081,139.5868205
n00165,307451790,14,1,35.5308979,139.610624
n00166,5597979023,14,50,35.5269678,139.6069864
n00167,5597979022,14,50,35.5187574,139.6100125
n00168,1341204802,14,50,35.5367027,139.605369
n00169,5597977025,14,50,35.5408407,139.6189914
n00170,6475286987,14,100,35.5187577,139.6320572
n00171,297161667,14,1,35.5153929,139.6260895
n00172,6475286988,14,100,35.5181537,139.6324445
n00173,5597977026,14,50,35.5172675,139.6209028
n00174,5591202727,14,50,35.5299328,139.6393937
n00175,317763709,14,50,35.5577524,139.6502115
n00176,297045145,14,50,35.5480023,139.6454726
n00177,5468789285,14,50,35.4692338,139.6348876
n00178,4985905239,14,1,35.476646,139.6035331
n00179,3059431023,14,1,35.49385,139.5997173
n00180,5468802064,14,50,35.4885039,139.6597468
n00181,297134337,14,50,35.5016943,139.6373941
n00182,2007729665,14,50,35.4769371,139.6182454
n00183,5597979121,14,50,35.4914251,139.6546703
n00184,5468794240,14,50,35.4798887,139.6389839
n00185,3111974601,14,50,35.4751686,139.6358361
n00186,5468796375,14,50,35.4749263,139.6342425
n00187,297158650,14,50,35.4964243,139.6034892
n00188,5597976925,14,50,35.5024325,139.6435773
n00189,5597977027,14,50,35.4981469,139.6464109
n00190,2142226889,14,50,35.4694851,139.6215395
n00191,3125989534,14,1,35.4886494,139.6483694
n00192,297136899,14,50,35.4762798,139.6279729
n00193,5597976922,14,50,35.4897885,139.6065103
