gmlid,area,fixed,lat,lon
n6617,32,50,35.343107,132.758145
n6618,32,50,35.387613,132.768112
n6619,32,50,35.358284,132.756234
n6620,32,50,35.450208,132.856132
n6621,32,50,35.480147,132.790027
n6622,32,50,35.350914,132.746265
n6623,32,50,35.34744,132.75309
n6624,32,50,35.362132,132.744118
n6625,32,50,35.440672,132.783041
n6626,32,50,35.285627,132.725224
n6627,32,50,35.446123,132.748837
n6628,32,50,35.352595,132.674721
n6629,32,50,35.344495,132.739064
n6630,32,50,35.333286,132.672132
n6631,32,50,35.325134,132.672154
n6632,32,50,35.370519,132.692984
n6633,32,50,35.361472,132.717482
n6634,32,50,35.417932,132.802138
n6635,32,50,35.361796,132.756369
n6636,32,50,35.364282,132.760157
n6637,32,50,35.366799,132.75558
n6638,32,50,35.228426,132.672935
n6639,32,50,35.193296,132.671631
n6640,32,50,35.235262,132.73705
n6641,32,50,35.223711,132.723245
n6642,32,50,35.246754,132.757959
n6643,32,50,35.257129,132.696537
n6644,32,50,35.25434,132.715597
n6645,32,50,35.505286,132.862435
n6646,32,50,35.458566,132.753808
n6647,32,50,35.319387,132.766789
n6648,32,50,35.496873,132.832934
n6649,32,50,35.461346,132.88538
n6650,32,50,35.37102,132.741313
n6651,32,50,35.374242,132.747812
n6652,32,50,35.357039,132.765106
n6653,32,50,35.335632,132.837788
n6654,32,50,35.336717,132.694429
n6655,32,50,35.34884,132.69864
n6656,32,50,35.314185,132.68803
n6657,32,50,35.431791,132.817079
n6658,32,50,35.343497,132.797002
n6659,32,50,35.29581,132.643318
n6660,32,50,35.27067,132.580363
n6661,32,50,35.282807,132.619608
n6662,32,50,35.45522,132.844375
n6663,32,50,35.430762,132.638625
n6664,32,50,35.393888,132.682271
n6665,32,50,35.395156,132.686733
n6666,32,50,35.439678,132.685953
n6667,32,50,35.386823,132.689428
n6668,32,50,35.391101,132.726146
n6669,32,50,35.373687,132.761088
n6670,32,50,35.368823,132.780744
n6671,32,50,35.364883,132.777809
n6672,32,50,35.334878,132.721275
n6673,32,50,35.455353,132.823832
n6674,32,50,35.404699,132.78079
n6675,32,50,35.431265,132.837856
n6676,32,50,35.362851,132.735359
n6677,32,50,35.415712,132.84559
n6678,32,50,35.360289,132.792016
n6679,32,50,35.384352,132.807651
n6680,32,50,35.37671,132.812551
n6681,32,50,35.394229,132.842795
n6682,32,50,35.396393,132.857719
n6683,32,50,35.391926,132.821422
n6684,32,50,35.306052,132.804284
n6685,32,50,35.374941,132.754611
n6686,32,50,35.374269,132.719148
n6687,32,50,35.440816,132.820908
n6688,32,50,35.433264,132.822885
n6689,32,50,35.488185,132.894278
n6690,32,50,35.388221,132.748459
n6691,32,50,34.647564,131.812221
n6692,32,50,34.678464,131.837125
n6693,32,50,34.720684,131.861701
n6694,32,50,34.711836,131.858104
n6695,32,50,34.6259,131.808416
n6696,32,50,34.684032,131.844411
n6697,32,50,34.723224,131.917655
n6698,32,50,34.69417,131.8468
n6699,32,50,34.601622,131.729442
n6700,32,50,34.678458,131.822496
n6701,32,50,34.686941,131.821276
n6702,32,50,34.672782,131.737339
n6703,32,50,34.675672,131.845328
n6704,32,0,34.62002,131.805417
n6705,32,0,34.675548,131.828219
n6706,32,50,34.749959,131.876097
n6707,32,50,34.756029,131.89229
n6708,32,50,34.679117,131.866882
n6709,32,50,34.697977,131.887935
n6710,32,50,34.684004,131.834301
n6711,32,50,34.698753,131.835912
n6712,32,50,34.635712,131.938219
n6713,32,50,34.647719,131.775764
n6714,32,50,34.670615,131.70259
n6715,32,50,34.688953,132.026423
n6716,32,50,34.67923,131.932238
n6717,32,50,34.668371,131.985402
n6718,32,50,34.627843,131.727979
n6719,32,50,34.585715,131.974292
n6720,32,50,34.598818,131.941623
n6721,32,50,34.642337,132.090599
n6722,32,50,34.572873,132.016885
n6723,32,50,34.6757,131.85816
n6724,32,50,34.733148,131.872335
n6725,32,50,35.044772,132.365174
n6726,32,50,35.092944,132.349539
n6727,32,50,35.107534,132.376447
n6728,32,50,35.073626,132.332177
n6729,32,50,35.217166,132.507432
n6730,32,50,35.23151,132.506011
n6731,32,0,35.239418,132.518729
n6732,32,50,35.153824,132.475459
n6733,32,50,35.187597,132.422299
n6734,32,50,35.113785,132.633911
n6735,32,50,35.145382,132.584617
n6736,32,50,35.175743,132.633121
n6737,32,50,35.153062,132.402134
n6738,32,50,35.129078,132.423282
n6739,32,50,35.166131,132.4074
n6740,32,50,35.130236,132.389718
n6741,32,50,35.094665,132.460213
n6742,32,50,35.196208,132.467154
n6743,32,50,35.155713,132.511538
n6744,32,50,35.066735,132.452854
n6745,32,50,35.153869,132.453695
n6746,32,50,35.119742,132.445925
n6747,32,50,35.033198,132.410079
n6748,32,50,35.195264,132.496512
n6749,32,50,35.191174,132.50498
n6750,32,50,35.199951,132.499085
n6751,32,50,35.248954,132.566408
n6752,32,50,35.20155,132.494101
n6753,32,50,35.215764,132.475993
n6754,32,50,35.242761,132.536302
n6755,32,50,35.215066,132.577588
n6756,32,50,35.428501,133.255373
n6757,32,50,35.433669,133.251288
n6758,32,50,35.39581,133.262679
n6759,32,50,35.367671,133.17613
n6760,32,50,35.324813,133.106639
n6761,32,50,35.238351,133.128666
n6762,32,50,35.300289,133.148301
n6763,32,50,35.432972,133.203793
n6764,32,50,35.428056,133.272955
n6765,32,50,35.385365,133.197323
n6766,32,50,35.429473,133.223458
n6767,32,50,35.380478,133.264639
n6768,32,50,35.369805,133.284899
n6769,32,0,35.333605,133.273081
n6770,32,50,35.295672,133.260033
n6771,32,50,35.354925,133.273735
n6772,32,50,35.394309,133.22621
n6773,32,50,35.008201,132.215042
n6774,32,50,34.975938,132.171201
n6775,32,50,35.009284,132.22843
n6776,32,50,35.013672,132.222041
n6777,32,50,35.055649,132.310769
n6778,32,50,34.940592,132.317954
n6779,32,50,34.955264,132.42058
n6780,32,50,34.958797,132.335511
n6781,32,50,34.963262,132.336588
n6782,32,50,34.924626,132.275872
n6783,32,50,35.001452,132.281397
n6784,32,50,34.953818,132.222681
n6785,32,50,34.996285,132.284286
n6786,32,50,35.035698,132.275119
n6787,32,50,35.023616,132.233595
n6788,32,50,35.033448,132.302006
n6789,32,50,34.989564,132.190433
n6790,32,50,34.96651,132.149604
n6791,32,50,35.03481,132.329948
n6792,32,50,34.946068,132.197211
n6793,32,50,34.99884,132.194961
n6794,32,50,35.345663,132.905512
n6795,32,50,35.194655,132.818227
n6796,32,50,35.217282,132.790653
n6797,32,50,35.233789,132.823559
n6798,32,50,35.149744,132.783816
n6799,32,50,35.142522,132.733766
n6800,32,50,35.166271,132.852585
n6801,32,50,35.206105,132.91736
n6802,32,50,35.268813,132.838585
n6803,32,50,35.296115,132.877774
n6804,32,50,35.290782,132.875719
n6805,32,50,35.257398,132.872609
n6806,32,50,35.232012,132.857277
n6807,32,50,35.316461,132.945899
n6808,32,50,35.2674,133.024037
n6809,32,50,35.335242,132.938877
n6810,32,50,35.323644,132.967913
n6811,32,50,35.309243,132.968537
n6812,32,50,35.325261,132.958026
n6813,32,50,35.339558,133.021424
n6814,32,50,35.277843,132.930402
n6815,32,50,35.212906,132.936241
n6816,32,50,35.289206,132.899851
n6817,32,50,35.30772,132.901312
n6818,32,50,35.178719,133.09131
n6819,32,50,35.159928,132.968413
n6820,32,50,35.158054,133.084506
n6821,32,50,35.22013,133.076282
n6822,32,50,35.199354,133.001318
n6823,32,50,35.197965,133.00465
n6824,32,50,35.20538,132.97507
n6825,32,50,35.143887,132.949436
n6826,32,50,35.12538,133.046129
n6827,32,50,35.184579,133.130974
n6828,32,50,35.229516,132.996929
n6829,32,50,34.985152,132.677361
n6830,32,50,35.133502,132.668518
n6831,32,50,34.996763,132.716135
n6832,32,50,35.079475,132.783848
n6833,32,50,35.109192,132.696411
n6834,32,50,35.035332,132.743715
n6835,32,50,34.967736,132.472686
n6836,32,50,34.991722,132.494479
n6837,32,0,35.009012,132.44811
n6838,32,50,34.997981,132.414969
n6839,32,50,35.029264,132.545812
n6840,32,50,35.059974,132.506043
n6841,32,50,35.049456,132.67001
n6842,32,50,35.056366,132.642806
n6843,32,50,35.033313,132.506815
n6844,32,50,34.992539,132.608589
n6845,32,50,34.958433,132.643033
n6846,32,50,35.074899,132.589818
n6847,32,50,35.065253,132.600422
n6848,32,50,35.100247,132.529095
n6849,32,50,35.041311,132.558899
n6850,32,50,34.86965,132.617681
n6851,32,50,34.906076,132.478076
n6852,32,50,34.881915,132.674422
n6853,32,50,34.856054,132.521492
n6854,32,50,34.901856,132.554405
n6855,32,50,34.83636,132.397614
n6856,32,50,34.860054,132.544657
n6857,32,50,34.827612,132.489885
n6858,32,50,34.897049,132.458662
n6859,32,50,34.883298,132.357948
n6860,32,50,34.91749,132.387001
n6861,32,50,34.93813,132.57418
n6862,32,50,34.889994,132.44358
n6863,32,50,34.470807,131.775423
n6864,32,50,34.493705,131.872204
n6865,32,50,34.513674,131.715598
n6866,32,50,34.579044,131.79578
n6867,32,50,34.52491,131.722538
n6868,32,50,34.546353,131.835972
n6869,32,50,34.483502,131.742716
n6870,32,50,34.532216,131.832056
n6871,32,50,34.440677,131.868865
n6872,32,50,34.389049,131.891278
n6873,32,50,34.36832,131.89347
n6874,32,50,34.37909,131.998004
n6875,32,50,34.351098,131.932472
n6876,32,50,36.106019,133.107604
n6877,32,50,36.072484,133.097465
n6878,32,50,36.049012,133.085702
n6879,32,50,36.077676,133.113144
n6880,32,50,36.101811,133.077562
n6881,32,50,36.093143,132.996152
n6882,32,50,36.098535,133.013079
n6883,32,50,36.109499,133.039831
n6884,32,50,36.009876,133.041513
n6885,32,50,36.18664,133.278375
n6886,32,50,36.320926,133.23107
n6887,32,50,36.281668,133.248072
n6888,32,50,36.230689,133.296414
n6889,32,50,36.18003,133.309749
n6890,32,50,36.203274,133.333108
n6891,32,50,36.199084,133.305927
n6892,32,50,36.250467,133.37164
n6893,32,50,36.316949,133.305195
n6894,32,50,36.209692,133.329519
n6895,32,50,36.167558,133.240491
n6896,32,50,36.195104,133.234418
n6897,32,50,36.222165,133.340894
n6898,32,50,36.216734,133.204309
n6899,32,50,36.294357,133.357232
n6900,32,50,36.289404,133.226362
n6901,32,50,36.214188,133.321923
n5989,33,50,34.671146,133.914979
n5990,33,50,34.678199,133.875594
n5991,33,50,34.666358,133.916486
n5992,33,50,34.66648,133.919729
n5993,33,50,34.644372,133.921952
n5994,33,50,34.704392,133.90448
n5995,33,50,34.745279,133.959251
n5996,33,50,34.657285,133.869625
n5997,33,50,34.718447,133.907562
n5998,33,50,34.732556,133.90584
n5999,33,50,34.669977,133.845126
n6000,33,50,34.647508,133.87518
n6001,33,50,34.657843,133.931339
n6002,33,50,34.713942,133.950989
n6003,33,50,34.836829,133.913209
n6004,33,50,34.841646,133.902184
n6005,33,50,34.906672,133.877947
n6006,33,50,34.867613,133.90331
n6007,33,50,34.790079,133.934085
n6008,33,50,34.809029,133.89331
n6009,33,50,34.823358,133.856463
n6010,33,50,34.822271,133.969553
n6011,33,50,34.771543,133.931986
n6012,33,50,34.676424,133.928395
n6013,33,50,34.687753,133.81957
n6014,33,50,34.668341,133.904953
n6015,33,50,34.66873,133.930811
n6016,33,50,34.649705,133.926424
n6017,33,50,34.665491,133.896084
n6018,33,50,34.68156,133.863707
n6019,33,50,34.630433,133.918688
n6020,33,50,34.729666,133.803124
n6021,33,50,34.652676,133.920063
n6022,33,50,34.654954,133.917202
n6023,33,50,34.693308,133.860012
n6024,33,50,34.645232,133.903926
n6025,33,50,34.627676,133.837932
n6026,33,50,34.662009,133.926701
n6027,33,50,34.644842,133.886678
n6028,33,50,34.659175,133.911897
n6029,33,50,34.68466,133.904022
n6030,33,50,34.682145,133.919701
n6031,33,50,34.645619,133.845655
n6032,33,50,34.665842,133.9302
n6033,33,50,34.647204,133.915258
n6034,33,50,34.782134,133.79229
n6035,33,50,34.661759,133.934894
n6036,33,50,34.654871,133.926035
n6037,33,50,34.674507,133.924784
n6038,33,50,34.753823,133.818235
n6039,33,50,34.66178,133.928959
n6040,33,50,34.648063,133.86357
n6041,33,50,34.664814,133.923284
n6042,33,50,34.669063,133.910063
n6043,33,50,34.706946,133.877926
n6044,33,50,34.685367,133.928644
n6045,33,50,34.678284,133.893397
n6046,33,50,34.723127,133.976756
n6047,33,50,34.653787,133.903759
n6048,33,50,34.66798,133.924395
n6049,33,50,34.659398,133.920591
n6050,33,50,34.65026,133.93495
n6051,33,50,34.651039,133.962919
n6052,33,50,34.634763,133.977391
n6053,33,50,34.676814,133.976834
n6054,33,50,34.657955,133.981001
n6055,33,50,34.668481,133.950642
n6056,33,50,34.662315,133.940671
n6057,33,50,34.614349,133.97242
n6058,33,50,34.684118,133.950365
n6059,33,50,34.69209,133.979139
n6060,33,50,34.683313,133.988638
n6061,33,50,34.676841,133.955253
n6062,33,50,34.670314,133.939032
n6063,33,50,34.634207,133.945227
n6064,33,50,34.656038,133.940477
n6065,33,50,34.68613,133.972015
n6066,33,0,34.7351,134.10193
n6067,33,50,34.62421,134.097406
n6068,33,50,34.657955,134.003804
n6069,33,50,34.649558,134.029547
n6070,33,50,34.636458,134.025886
n6071,33,50,34.615211,134.024971
n6072,33,50,34.563578,134.104491
n6073,33,50,34.657234,134.017219
n6074,33,0,34.703205,134.036345
n6075,33,50,34.627903,134.05866
n6076,33,50,34.614405,134.064021
n6077,33,50,34.722003,134.047634
n6078,33,50,34.736977,134.039344
n6079,33,50,34.758953,134.078154
n6080,33,50,34.636014,134.003278
n6081,33,50,34.65554,134.036551
n6082,33,50,34.655567,134.02769
n6083,33,50,34.647207,134.0428
n6084,33,50,34.698285,134.021135
n6085,33,50,34.712438,134.049425
n6086,33,50,34.601128,134.084408
n6087,33,50,34.700543,134.055627
n6088,33,0,34.671344,134.042022
n6089,33,50,34.611903,133.924035
n6090,33,50,34.582741,133.960839
n6091,33,50,34.625483,133.87093
n6092,33,50,34.603349,133.946783
n6093,33,50,34.594963,134.03011
n6094,33,50,34.632692,133.895913
n6095,33,50,34.613709,133.947255
n6096,33,50,34.625873,133.906648
n6097,33,50,34.621234,133.881262
n6098,33,50,34.606599,133.942895
n6099,33,50,34.604571,133.933812
n6100,33,50,34.579515,133.850654
n6101,33,0,34.608122,133.872154
n6102,33,50,34.623362,133.918471
n6103,33,50,34.590265,133.880956
n6104,33,50,34.612945,133.898499
n6105,33,50,34.535222,133.88089
n6106,33,50,34.55217,133.838635
n6107,33,50,34.611043,133.95381
n6108,33,50,34.622569,133.938034
n6109,33,50,34.633623,133.931562
n6110,33,50,34.610679,133.861958
n6111,33,50,34.600895,133.765625
n6112,33,50,34.594679,133.790268
n6113,33,50,34.436922,133.800465
n6114,33,50,34.585374,133.805434
n6115,33,50,34.538044,133.726525
n6116,33,50,34.545683,133.675752
n6117,33,50,34.529795,133.681598
n6118,33,50,34.533768,133.673724
n6119,33,50,34.518619,133.646819
n6120,33,50,34.505272,133.639951
n6121,33,50,34.49619,133.613093
n6122,33,50,34.560654,133.69525
n6123,33,50,34.541823,133.669669
n6124,33,50,34.546905,133.67153
n6125,33,50,34.568204,133.679085
n6126,33,50,34.596556,133.679637
n6127,33,50,34.538284,133.650722
n6128,33,50,34.533796,133.664559
n6129,33,50,34.561043,133.659809
n6130,33,50,34.5118,133.770382
n6131,33,50,34.524688,133.779882
n6132,33,50,34.570454,133.771899
n6133,33,50,34.46803,133.80527
n6134,33,50,34.476945,133.771744
n6135,33,50,34.474446,133.823602
n6136,33,50,34.483501,133.819741
n6137,33,50,34.483722,133.799631
n6138,33,50,34.458726,133.800993
n6139,33,50,34.473808,133.839767
n6140,33,50,34.469892,133.861988
n6141,33,50,34.500553,133.807103
n6142,33,50,34.466145,133.800412
n6143,33,50,34.504387,133.851544
n6144,33,50,34.605511,133.764909
n6145,33,50,34.632898,133.815711
n6146,33,50,34.640312,133.704996
n6147,33,50,34.641979,133.719106
n6148,33,50,34.630868,133.69683
n6149,33,50,34.62453,133.678834
n6150,33,50,34.533073,133.738969
n6151,33,50,34.541017,133.742329
n6152,33,50,34.628426,133.782324
n6153,33,50,34.586846,133.728967
n6154,33,50,34.572178,133.72715
n6155,33,50,34.584596,133.772437
n6156,33,50,34.656714,133.822794
n6157,33,50,34.614459,133.756156
n6158,33,50,34.58393,133.705192
n6159,33,50,34.442477,133.810992
n6160,33,50,34.576126,133.82535
n6161,33,50,34.609094,133.790462
n6162,33,50,34.523936,133.750079
n6163,33,50,34.583693,133.741221
n6164,33,50,34.62675,133.807281
n6165,33,50,34.548155,133.706665
n6166,33,50,34.601039,133.772547
n6167,33,50,34.533269,133.760884
n6168,33,50,34.576641,133.753157
n6169,33,50,34.565627,133.804491
n6170,33,50,34.591384,133.764032
n6171,33,50,34.601296,133.751259
n6172,33,50,34.609427,133.770908
n6173,33,50,34.551405,133.751328
n6174,33,50,34.596762,133.771909
n6175,33,50,34.570098,133.799741
n6176,33,50,34.534409,133.81013
n6177,33,50,34.550571,133.732385
n6178,33,50,34.550099,133.719442
n6179,33,50,34.561404,133.747134
n6180,33,50,34.59664,133.759701
n6181,33,50,35.238063,134.111944
n6182,33,50,35.097298,133.997681
n6183,33,50,35.059448,133.952907
n6184,33,50,35.098227,134.044172
n6185,33,50,35.190566,134.034147
n6186,33,50,35.195234,134.083781
n6187,33,50,35.176762,134.055478
n6188,33,50,35.05546,133.933898
n6189,33,0,35.070926,133.878867
n6190,33,50,35.044861,134.064065
n6191,33,50,35.026701,133.919709
n6192,33,50,35.060108,134.000876
n6193,33,50,35.075218,134.045066
n6194,33,50,35.074995,134.059542
n6195,33,50,35.049219,134.039719
n6196,33,50,35.040435,133.968805
n6197,33,50,35.074894,134.016748
n6198,33,50,35.062913,133.98585
n6199,33,0,35.055082,134.000678
n6200,33,50,35.083827,134.003236
n6201,33,50,35.08189,133.966938
n6202,33,50,35.103799,134.110781
n6203,33,50,35.110408,134.108188
n6204,33,50,35.059498,134.035068
n6205,33,50,35.0753,133.996654
n6206,33,50,35.128882,134.12926
n6207,33,50,35.092562,134.099583
n6208,33,50,35.062136,134.012819
n6209,33,50,35.064374,133.843626
n6210,33,50,35.055802,133.985239
n6211,33,50,35.060177,133.866856
n6212,33,50,35.060441,133.996127
n6213,33,50,35.073487,134.091217
n6214,33,50,35.064496,134.001987
n6215,33,50,35.05895,133.89879
n6216,33,50,35.059357,133.969129
n6217,33,50,35.11216,134.130945
n6218,33,50,35.074495,134.005264
n6219,33,50,35.124303,134.070177
n6220,33,50,35.086451,134.071631
n6221,33,50,35.014503,133.898819
n6222,33,50,35.066388,134.021775
n6223,33,50,34.490695,133.945953
n6224,33,50,34.488196,133.940787
n6225,33,50,34.486807,133.920094
n6226,33,50,34.55344,134.00503
n6227,33,50,34.478363,133.931677
n6228,33,0,34.483325,133.912056
n6229,33,50,34.546663,133.991448
n6230,33,50,34.494973,133.950425
n6231,33,50,34.500794,133.890799
n6232,33,50,34.516916,133.94537
n6233,33,50,34.456726,133.921566
n6234,33,50,34.551717,133.943036
n6235,33,50,34.565633,134.020139
n6236,33,50,34.52285,133.897891
n6237,33,50,34.469503,133.925427
n6238,33,50,34.524742,133.458384
n6239,33,50,34.51066,133.50699
n6240,33,50,34.552157,133.527016
n6241,33,50,34.543963,133.518406
n6242,33,50,34.513632,133.490714
n6243,33,0,34.52177,133.532089
n6244,33,50,34.497883,133.514407
n6245,33,50,34.530158,133.51149
n6246,33,50,34.564128,133.527877
n6247,33,50,34.354989,133.577543
n6248,33,50,34.473775,133.51663
n6249,33,50,34.451695,133.512936
n6250,33,50,34.483607,133.548573
n6251,33,50,34.593369,133.539258
n6252,33,50,34.466304,133.555906
n6253,33,50,34.505496,133.504129
n6254,33,50,34.488301,133.526962
n6255,33,50,34.408924,133.516602
n6256,33,50,34.499939,133.523434
n6257,33,50,34.3784,133.544352
n6258,33,50,34.392676,133.536574
n6259,33,50,34.508966,133.464217
n6260,33,50,34.604931,133.462309
n6261,33,0,34.567529,133.461233
n6262,33,50,34.583237,133.432857
n6263,33,50,34.595708,133.467436
n6264,33,50,34.589674,133.45537
n6265,33,50,34.600361,133.478097
n6266,33,50,34.576543,133.475825
n6267,33,0,34.625196,133.470685
n6268,33,0,34.576628,133.435218
n6269,33,0,34.601315,133.51232
n6270,33,50,34.709807,133.576784
n6271,33,50,34.682114,133.493514
n6272,33,50,34.681337,133.539511
n6273,33,50,34.663349,133.522887
n6274,33,50,34.706558,133.540827
n6275,33,50,34.682964,133.408598
n6276,33,50,34.670976,133.457157
n6277,33,50,34.652872,133.411461
n6278,33,50,34.734773,133.397409
n6279,33,50,34.624149,133.439103
n6280,33,50,34.591751,133.501256
n6281,33,0,34.571296,133.487136
n6282,33,50,34.642213,133.501319
n6283,33,0,34.706606,133.727271
n6284,33,50,34.667338,133.664361
n6285,33,50,34.670838,133.733577
n6286,33,50,34.676282,133.707765
n6287,33,50,34.649201,133.739077
n6288,33,50,34.704279,133.784347
n6289,33,50,34.689106,133.74929
n6290,33,50,34.673476,133.748548
n6291,33,50,34.660338,133.765992
n6292,33,50,34.68253,133.780461
n6293,33,50,34.719555,133.654583
n6294,33,50,34.788047,133.614527
n6295,33,50,34.830263,133.492622
n6296,33,50,34.876315,133.643412
n6297,33,50,34.754469,133.601726
n6298,33,50,34.857316,133.579779
n6299,33,50,34.820209,133.557838
n6300,33,50,34.781797,133.53909
n6301,33,50,34.756301,133.547452
n6302,33,50,34.869036,133.451959
